Airport,Day,Hour,Intensity Level,Intensity Status,Busyness
BPN,Saturday,9,2,High,85
BPN,Saturday,10,2,High,90
BPN,Saturday,11,2,High,90
BPN,Saturday,12,2,High,85
BPN,Saturday,13,2,High,85
BPN,Saturday,14,2,High,85
BPN,Saturday,15,2,High,90
BPN,Saturday,16,2,High,95
BPN,Saturday,17,2,High,85
BPN,Saturday,18,0,Average,70
BPN,Saturday,19,0,Average,55
BPN,Saturday,20,-1,Below average,40
BPN,Saturday,21,-1,Below average,35
BPN,Saturday,22,-1,Below average,25
BPN,Saturday,23,-1,Below average,25
BPN,Sunday,0,-2,Low,15
BPN,Sunday,1,-2,Low,20
BPN,Sunday,2,-1,Below average,20
BPN,Sunday,3,-1,Below average,25
BPN,Sunday,4,-1,Below average,30
BPN,Sunday,5,-1,Below average,40
BPN,Sunday,6,0,Average,50
BPN,Sunday,7,0,Average,60
BPN,Sunday,8,0,Average,75
BPN,Sunday,9,1,Above average,80
BPN,Sunday,10,2,High,85
BPN,Sunday,11,2,High,85
BPN,Sunday,12,2,High,85
BPN,Sunday,13,2,High,90
BPN,Sunday,14,2,High,90
BPN,Sunday,15,2,High,95
BPN,Sunday,16,2,High,95
BPN,Sunday,17,2,High,90
BPN,Sunday,18,1,Above average,80
BPN,Sunday,19,0,Average,65
BPN,Sunday,20,0,Average,50
BPN,Sunday,21,-1,Below average,35
BPN,Sunday,22,-1,Below average,25
BPN,Sunday,23,-2,Low,20
BTJ,Monday,0,-2,Low,0
BTJ,Monday,1,-2,Low,0
BTJ,Monday,2,-2,Low,0
BTJ,Monday,3,-2,Low,0
BTJ,Monday,4,-2,Low,5
BTJ,Monday,5,-2,Low,5
BTJ,Monday,6,-2,Low,10
BTJ,Monday,7,0,Average,25
BTJ,Monday,8,1,Above average,35
BTJ,Monday,9,1,Above average,45
BTJ,Monday,10,1,Above average,50
BTJ,Monday,11,1,Above average,50
BTJ,Monday,12,1,Above average,50
BTJ,Monday,13,1,Above average,55
BTJ,Monday,14,1,Above average,70
BTJ,Monday,15,1,Above average,80
BTJ,Monday,16,1,Above average,70
BTJ,Monday,17,1,Above average,45
BTJ,Monday,18,0,Average,20
BTJ,Monday,19,-2,Low,5
BTJ,Monday,20,-2,Low,5
BTJ,Monday,21,-2,Low,5
BTJ,Monday,22,-2,Low,5
BTJ,Monday,23,-2,Low,5
BTJ,Tuesday,0,-2,Low,5
BTJ,Tuesday,1,-2,Low,5
BTJ,Tuesday,2,-2,Low,5
BTJ,Tuesday,3,-2,Low,5
BTJ,Tuesday,4,-2,Low,0
BTJ,Tuesday,5,-2,Low,5
BTJ,Tuesday,6,-2,Low,5
BTJ,Tuesday,7,-2,Low,10
BTJ,Tuesday,8,0,Average,25
BTJ,Tuesday,9,1,Above average,40
BTJ,Tuesday,10,1,Above average,45
BTJ,Tuesday,11,0,Average,35
BTJ,Tuesday,12,0,Average,25
BTJ,Tuesday,13,1,Above average,40
BTJ,Tuesday,14,1,Above average,70
BTJ,Tuesday,15,1,Above average,60
BTJ,Tuesday,16,0,Average,25
BTJ,Tuesday,17,-2,Low,5
BTJ,Tuesday,18,-2,Low,5
BTJ,Tuesday,19,-2,Low,5
BTJ,Tuesday,20,-2,Low,5
BTJ,Tuesday,21,-2,Low,5
BTJ,Tuesday,22,-2,Low,5
BTJ,Tuesday,23,-2,Low,5
BTJ,Wednesday,0,-2,Low,0
BTJ,Wednesday,1,-2,Low,0
BTJ,Wednesday,2,-2,Low,0
BTJ,Wednesday,3,-2,Low,0
BTJ,Wednesday,4,-2,Low,0
BTJ,Wednesday,5,-2,Low,5
BTJ,Wednesday,6,-2,Low,10
BTJ,Wednesday,7,-2,Low,20
BTJ,Wednesday,8,0,Average,30
BTJ,Wednesday,9,1,Above average,45
BTJ,Wednesday,10,1,Above average,50
BTJ,Wednesday,11,1,Above average,50
BTJ,Wednesday,12,1,Above average,50
BTJ,Wednesday,13,1,Above average,50
BTJ,Wednesday,14,1,Above average,55
BTJ,Wednesday,15,1,Above average,55
BTJ,Wednesday,16,1,Above average,45
BTJ,Wednesday,17,0,Average,30
BTJ,Wednesday,18,-2,Low,15
BTJ,Wednesday,19,-2,Low,5
BTJ,Wednesday,20,-2,Low,0
BTJ,Wednesday,21,-2,Low,0
BTJ,Wednesday,22,-2,Low,0
BTJ,Wednesday,23,-2,Low,0
BTJ,Thursday,0,-2,Low,0
BTJ,Thursday,1,-2,Low,0
BTJ,Thursday,2,-2,Low,0
BTJ,Thursday,3,-2,Low,0
BTJ,Thursday,4,-2,Low,0
BTJ,Thursday,5,-2,Low,0
BTJ,Thursday,6,-2,Low,10
BTJ,Thursday,7,-2,Low,20
BTJ,Thursday,8,0,Average,25
BTJ,Thursday,9,0,Average,35
BTJ,Thursday,10,1,Above average,40
BTJ,Thursday,11,1,Above average,45
BTJ,Thursday,12,1,Above average,45
BTJ,Thursday,13,1,Above average,55
BTJ,Thursday,14,1,Above average,70
BTJ,Thursday,15,1,Above average,75
BTJ,Thursday,16,1,Above average,65
BTJ,Thursday,17,0,Average,35
BTJ,Thursday,18,-2,Low,10
BTJ,Thursday,19,-2,Low,5
BTJ,Thursday,20,-2,Low,0
BTJ,Thursday,21,-2,Low,0
BTJ,Thursday,22,-2,Low,0
BTJ,Thursday,23,-2,Low,0
BTJ,Friday,0,-2,Low,5
BTJ,Friday,1,-2,Low,5
BTJ,Friday,2,-2,Low,5
BTJ,Friday,3,-2,Low,5
BTJ,Friday,4,-2,Low,5
BTJ,Friday,5,-2,Low,5
BTJ,Friday,6,-2,Low,5
BTJ,Friday,7,-2,Low,15
BTJ,Friday,8,1,Above average,35
BTJ,Friday,9,1,Above average,55
BTJ,Friday,10,1,Above average,60
BTJ,Friday,11,1,Above average,50
BTJ,Friday,12,1,Above average,40
BTJ,Friday,13,1,Above average,50
BTJ,Friday,14,1,Above average,70
BTJ,Friday,15,2,High,80
BTJ,Friday,16,1,Above average,70
BTJ,Friday,17,1,Above average,45
BTJ,Friday,18,-2,Low,20
BTJ,Friday,19,-2,Low,5
BTJ,Friday,20,-2,Low,0
BTJ,Friday,21,-2,Low,0
BTJ,Friday,22,-2,Low,0
BTJ,Friday,23,-2,Low,5
BTJ,Saturday,0,-2,Low,5
BTJ,Saturday,1,-2,Low,5
BTJ,Saturday,2,-2,Low,5
BTJ,Saturday,3,-2,Low,5
BTJ,Saturday,4,-2,Low,5
BTJ,Saturday,5,-2,Low,5
BTJ,Saturday,6,-2,Low,5
BTJ,Saturday,7,-2,Low,5
BTJ,Saturday,8,-2,Low,15
BTJ,Saturday,9,0,Average,35
BTJ,Saturday,10,1,Above average,40
BTJ,Saturday,11,0,Average,30
BTJ,Saturday,12,0,Average,25
BTJ,Saturday,13,1,Above average,50
BTJ,Saturday,14,1,Above average,70
BTJ,Saturday,15,1,Above average,60
BTJ,Saturday,16,0,Average,30
BTJ,Saturday,17,-2,Low,10
BTJ,Saturday,18,-2,Low,5
BTJ,Saturday,19,-2,Low,5
BTJ,Saturday,20,-2,Low,5
BTJ,Saturday,21,-2,Low,5
BTJ,Saturday,22,-2,Low,5
BTJ,Saturday,23,-2,Low,5
BTJ,Sunday,0,-2,Low,5
BTJ,Sunday,1,-2,Low,0
BTJ,Sunday,2,-2,Low,0
BTJ,Sunday,3,-2,Low,0
BTJ,Sunday,4,-2,Low,0
BTJ,Sunday,5,-2,Low,5
BTJ,Sunday,6,-2,Low,10
BTJ,Sunday,7,-2,Low,15
BTJ,Sunday,8,0,Average,20
BTJ,Sunday,9,0,Average,30
BTJ,Sunday,10,0,Average,35
BTJ,Sunday,11,1,Above average,40
BTJ,Sunday,12,1,Above average,45
BTJ,Sunday,13,1,Above average,60
BTJ,Sunday,14,2,High,85
BTJ,Sunday,15,2,High,100
BTJ,Sunday,16,2,High,90
BTJ,Sunday,17,1,Above average,65
BTJ,Sunday,18,0,Average,30
BTJ,Sunday,19,-2,Low,10
BTJ,Sunday,20,-2,Low,5
BTJ,Sunday,21,-2,Low,5
BTJ,Sunday,22,-2,Low,5
BTJ,Sunday,23,-2,Low,5
BTU,Monday,0,-2,Low,5
BTU,Monday,1,-2,Low,5
BTU,Monday,2,-2,Low,5
BTU,Monday,3,-2,Low,5
BTU,Monday,4,-2,Low,10
BTU,Monday,5,-2,Low,15
BTU,Monday,6,0,Average,35
BTU,Monday,7,1,Above average,65
BTU,Monday,8,2,High,85
BTU,Monday,9,2,High,85
BTU,Monday,10,1,Above average,75
BTU,Monday,11,1,Above average,65
BTU,Monday,12,1,Above average,55
BTU,Monday,13,0,Average,50
BTU,Monday,14,0,Average,40
BTU,Monday,15,0,Average,30
BTU,Monday,16,0,Average,30
BTU,Monday,17,1,Above average,60
BTU,Monday,18,2,High,100
BTU,Monday,19,2,High,95
BTU,Monday,20,0,Average,50
BTU,Monday,21,-2,Low,10
BTU,Monday,22,-2,Low,5
BTU,Monday,23,-2,Low,5
BTU,Tuesday,0,-2,Low,5
BTU,Tuesday,1,-2,Low,5
BTU,Tuesday,2,-2,Low,0
BTU,Tuesday,3,-2,Low,5
BTU,Tuesday,4,-2,Low,5
BTU,Tuesday,5,-2,Low,5
BTU,Tuesday,6,0,Average,25
BTU,Tuesday,7,0,Average,35
BTU,Tuesday,8,0,Average,50
BTU,Tuesday,9,1,Above average,60
BTU,Tuesday,10,1,Above average,70
BTU,Tuesday,11,1,Above average,75
BTU,Tuesday,12,1,Above average,70
BTU,Tuesday,13,1,Above average,65
BTU,Tuesday,14,0,Average,50
BTU,Tuesday,15,0,Average,40
BTU,Tuesday,16,0,Average,35
BTU,Tuesday,17,1,Above average,60
BTU,Tuesday,18,2,High,90
BTU,Tuesday,19,1,Above average,75
BTU,Tuesday,20,0,Average,35
BTU,Tuesday,21,-2,Low,5
BTU,Tuesday,22,-2,Low,5
BTU,Tuesday,23,-2,Low,5
BTU,Wednesday,0,-2,Low,5
BTU,Wednesday,1,-2,Low,5
BTU,Wednesday,2,-2,Low,5
BTU,Wednesday,3,-2,Low,5
BTU,Wednesday,4,-2,Low,5
BTU,Wednesday,5,-2,Low,5
BTU,Wednesday,6,-1,Below average,25
BTU,Wednesday,7,2,High,80
BTU,Wednesday,8,2,High,85
BTU,Wednesday,9,1,Above average,60
BTU,Wednesday,10,1,Above average,65
BTU,Wednesday,11,1,Above average,70
BTU,Wednesday,12,1,Above average,60
BTU,Wednesday,13,1,Above average,55
BTU,Wednesday,14,0,Average,55
BTU,Wednesday,15,1,Above average,55
BTU,Wednesday,16,1,Above average,60
BTU,Wednesday,17,1,Above average,60
BTU,Wednesday,18,1,Above average,60
BTU,Wednesday,19,0,Average,55
BTU,Wednesday,20,0,Average,40
BTU,Wednesday,21,0,Average,30
BTU,Wednesday,22,-1,Below average,20
BTU,Wednesday,23,-2,Low,10
BTU,Thursday,0,-2,Low,5
BTU,Thursday,1,-2,Low,0
BTU,Thursday,2,-2,Low,5
BTU,Thursday,3,-2,Low,5
BTU,Thursday,4,-2,Low,5
BTU,Thursday,5,-2,Low,5
BTU,Thursday,6,-1,Below average,25
BTU,Thursday,7,0,Average,55
BTU,Thursday,8,1,Above average,75
BTU,Thursday,9,1,Above average,75
BTU,Thursday,10,1,Above average,70
BTU,Thursday,11,1,Above average,70
BTU,Thursday,12,1,Above average,60
BTU,Thursday,13,0,Average,55
BTU,Thursday,14,0,Average,50
BTU,Thursday,15,1,Above average,55
BTU,Thursday,16,1,Above average,65
BTU,Thursday,17,1,Above average,70
BTU,Thursday,18,1,Above average,65
BTU,Thursday,19,1,Above average,55
BTU,Thursday,20,0,Average,45
BTU,Thursday,21,0,Average,30
BTU,Thursday,22,-2,Low,20
BTU,Thursday,23,-2,Low,10
BTU,Friday,0,-2,Low,5
BTU,Friday,1,-2,Low,5
BTU,Friday,2,-2,Low,5
BTU,Friday,3,-2,Low,5
BTU,Friday,4,-2,Low,5
BTU,Friday,5,-2,Low,5
BTU,Friday,6,0,Average,30
BTU,Friday,7,1,Above average,65
BTU,Friday,8,2,High,95
BTU,Friday,9,2,High,90
BTU,Friday,10,1,Above average,75
BTU,Friday,11,1,Above average,65
BTU,Friday,12,1,Above average,65
BTU,Friday,13,1,Above average,60
BTU,Friday,14,0,Average,50
BTU,Friday,15,0,Average,50
BTU,Friday,16,1,Above average,55
BTU,Friday,17,1,Above average,70
BTU,Friday,18,1,Above average,75
BTU,Friday,19,1,Above average,70
BTU,Friday,20,1,Above average,55
BTU,Friday,21,0,Average,35
BTU,Friday,22,-1,Below average,20
BTU,Friday,23,-2,Low,10
BTU,Saturday,0,-2,Low,5
BTU,Saturday,1,-2,Low,0
BTU,Saturday,2,-2,Low,5
BTU,Saturday,3,-2,Low,5
BTU,Saturday,4,-2,Low,10
BTU,Saturday,5,-1,Below average,20
BTU,Saturday,6,-1,Below average,20
BTU,Saturday,7,0,Average,45
BTU,Saturday,8,1,Above average,65
BTU,Saturday,9,1,Above average,65
BTU,Saturday,10,1,Above average,65
BTU,Saturday,11,1,Above average,65
BTU,Saturday,12,1,Above average,65
BTU,Saturday,13,0,Average,55
BTU,Saturday,14,0,Average,45
BTU,Saturday,15,0,Average,45
BTU,Saturday,16,0,Average,50
BTU,Saturday,17,1,Above average,55
BTU,Saturday,18,1,Above average,55
BTU,Saturday,19,0,Average,50
BTU,Saturday,20,0,Average,40
BTU,Saturday,21,0,Average,30
BTU,Saturday,22,-2,Low,15
BTU,Saturday,23,-2,Low,10
BTU,Sunday,0,-2,Low,5
BTU,Sunday,1,-2,Low,5
BTU,Sunday,2,-2,Low,5
BTU,Sunday,3,-2,Low,5
BTU,Sunday,4,-2,Low,5
BTU,Sunday,5,-2,Low,15
BTU,Sunday,6,0,Average,40
BTU,Sunday,7,1,Above average,55
BTU,Sunday,8,1,Above average,70
BTU,Sunday,9,1,Above average,80
BTU,Sunday,10,1,Above average,75
BTU,Sunday,11,1,Above average,60
BTU,Sunday,12,0,Average,45
BTU,Sunday,13,1,Above average,55
BTU,Sunday,14,1,Above average,60
BTU,Sunday,15,0,Average,30
BTU,Sunday,16,-1,Below average,20
BTU,Sunday,17,0,Average,55
BTU,Sunday,18,2,High,95
BTU,Sunday,19,2,High,95
BTU,Sunday,20,0,Average,50
BTU,Sunday,21,-2,Low,15
BTU,Sunday,22,-2,Low,0
BTU,Sunday,23,-2,Low,5
CCU,Monday,0,-2,Low,20
CCU,Monday,1,-2,Low,10
CCU,Monday,2,-2,Low,5
CCU,Monday,3,-2,Low,5
CCU,Monday,4,-2,Low,5
CCU,Monday,5,-2,Low,5
CCU,Monday,6,-2,Low,5
CCU,Monday,7,0,Average,20
CCU,Monday,8,1,Above average,50
CCU,Monday,9,1,Above average,75
CCU,Monday,10,2,High,85
CCU,Monday,11,2,High,80
CCU,Monday,12,1,Above average,75
CCU,Monday,13,1,Above average,75
CCU,Monday,14,1,Above average,75
CCU,Monday,15,1,Above average,75
CCU,Monday,16,1,Above average,60
CCU,Monday,17,0,Average,45
CCU,Monday,18,0,Average,25
CCU,Monday,19,-2,Low,15
CCU,Monday,20,-2,Low,15
CCU,Monday,21,-2,Low,15
CCU,Monday,22,0,Average,20
CCU,Monday,23,0,Average,25
CCU,Tuesday,0,0,Average,20
CCU,Tuesday,1,-2,Low,15
CCU,Tuesday,2,-2,Low,0
CCU,Tuesday,3,-2,Low,5
CCU,Tuesday,4,-2,Low,5
CCU,Tuesday,5,-2,Low,5
CCU,Tuesday,6,-2,Low,5
CCU,Tuesday,7,-2,Low,15
CCU,Tuesday,8,1,Above average,50
CCU,Tuesday,9,1,Above average,75
CCU,Tuesday,10,2,High,90
CCU,Tuesday,11,2,High,90
CCU,Tuesday,12,2,High,85
CCU,Tuesday,13,1,Above average,80
CCU,Tuesday,14,1,Above average,80
CCU,Tuesday,15,1,Above average,75
CCU,Tuesday,16,1,Above average,65
CCU,Tuesday,17,0,Average,45
CCU,Tuesday,18,0,Average,25
CCU,Tuesday,19,-2,Low,10
CCU,Tuesday,20,-2,Low,5
CCU,Tuesday,21,-2,Low,10
CCU,Tuesday,22,-2,Low,15
CCU,Tuesday,23,0,Average,20
CCU,Wednesday,0,-2,Low,5
CCU,Wednesday,1,-2,Low,5
CCU,Wednesday,2,-2,Low,5
CCU,Wednesday,3,-2,Low,5
CCU,Wednesday,4,-2,Low,5
CCU,Wednesday,5,-2,Low,5
CCU,Wednesday,6,-2,Low,5
CCU,Wednesday,7,0,Average,25
CCU,Wednesday,8,1,Above average,45
CCU,Wednesday,9,1,Above average,70
CCU,Wednesday,10,2,High,90
CCU,Wednesday,11,2,High,100
CCU,Wednesday,12,2,High,100
CCU,Wednesday,13,2,High,90
CCU,Wednesday,14,1,Above average,70
CCU,Wednesday,15,1,Above average,55
CCU,Wednesday,16,0,Average,40
CCU,Wednesday,17,0,Average,30
CCU,Wednesday,18,0,Average,25
CCU,Wednesday,19,0,Average,20
CCU,Wednesday,20,-2,Low,20
CCU,Wednesday,21,-2,Low,15
CCU,Wednesday,22,-2,Low,15
CCU,Wednesday,23,-2,Low,10
CCU,Thursday,0,-2,Low,20
CCU,Thursday,1,-2,Low,10
CCU,Thursday,2,-2,Low,5
CCU,Thursday,3,-2,Low,5
CCU,Thursday,4,-2,Low,5
CCU,Thursday,5,-2,Low,5
CCU,Thursday,6,-2,Low,5
CCU,Thursday,7,0,Average,30
CCU,Thursday,8,1,Above average,55
CCU,Thursday,9,1,Above average,75
CCU,Thursday,10,2,High,85
CCU,Thursday,11,2,High,85
CCU,Thursday,12,2,High,80
CCU,Thursday,13,1,Above average,75
CCU,Thursday,14,1,Above average,70
CCU,Thursday,15,1,Above average,60
CCU,Thursday,16,1,Above average,50
CCU,Thursday,17,0,Average,35
CCU,Thursday,18,0,Average,20
CCU,Thursday,19,-2,Low,5
CCU,Thursday,20,-2,Low,5
CCU,Thursday,21,-2,Low,5
CCU,Thursday,22,-2,Low,15
CCU,Thursday,23,0,Average,20
CCU,Friday,0,0,Average,25
CCU,Friday,1,-2,Low,15
CCU,Friday,2,-2,Low,0
CCU,Friday,3,-2,Low,5
CCU,Friday,4,-2,Low,5
CCU,Friday,5,-2,Low,5
CCU,Friday,6,-2,Low,5
CCU,Friday,7,0,Average,35
CCU,Friday,8,1,Above average,60
CCU,Friday,9,2,High,85
CCU,Friday,10,2,High,95
CCU,Friday,11,2,High,90
CCU,Friday,12,2,High,85
CCU,Friday,13,1,Above average,75
CCU,Friday,14,1,Above average,70
CCU,Friday,15,1,Above average,65
CCU,Friday,16,1,Above average,60
CCU,Friday,17,1,Above average,45
CCU,Friday,18,0,Average,30
CCU,Friday,19,-2,Low,15
CCU,Friday,20,-2,Low,5
CCU,Friday,21,-2,Low,10
CCU,Friday,22,-2,Low,15
CCU,Friday,23,0,Average,25
CCU,Saturday,0,-2,Low,5
CCU,Saturday,1,-2,Low,0
CCU,Saturday,2,-2,Low,5
CCU,Saturday,3,-2,Low,5
CCU,Saturday,4,-2,Low,5
CCU,Saturday,5,-2,Low,5
CCU,Saturday,6,-2,Low,5
CCU,Saturday,7,0,Average,20
CCU,Saturday,8,0,Average,40
CCU,Saturday,9,1,Above average,55
CCU,Saturday,10,1,Above average,65
CCU,Saturday,11,1,Above average,70
CCU,Saturday,12,1,Above average,65
CCU,Saturday,13,1,Above average,55
CCU,Saturday,14,0,Average,45
CCU,Saturday,15,0,Average,35
CCU,Saturday,16,0,Average,25
CCU,Saturday,17,0,Average,25
CCU,Saturday,18,0,Average,20
CCU,Saturday,19,0,Average,20
CCU,Saturday,20,0,Average,20
CCU,Saturday,21,-2,Low,20
CCU,Saturday,22,-2,Low,15
CCU,Saturday,23,-2,Low,10
CCU,Sunday,0,-2,Low,10
CCU,Sunday,1,-2,Low,5
CCU,Sunday,2,-2,Low,5
CCU,Sunday,3,-2,Low,5
CCU,Sunday,4,-2,Low,5
CCU,Sunday,5,-2,Low,5
CCU,Sunday,6,-2,Low,5
CCU,Sunday,7,0,Average,20
CCU,Sunday,8,0,Average,40
CCU,Sunday,9,0,Average,45
CCU,Sunday,10,0,Average,40
CCU,Sunday,11,0,Average,35
CCU,Sunday,12,0,Average,25
CCU,Sunday,13,0,Average,25
CCU,Sunday,14,0,Average,25
CCU,Sunday,15,0,Average,25
CCU,Sunday,16,-2,Low,20
CCU,Sunday,17,-2,Low,10
CCU,Sunday,18,-2,Low,0
CCU,Sunday,19,-2,Low,5
CCU,Sunday,20,-2,Low,5
CCU,Sunday,21,-2,Low,5
CCU,Sunday,22,-2,Low,10
CCU,Sunday,23,-2,Low,15
CEI,Monday,0,-2,Low,5
CEI,Monday,1,-2,Low,0
CEI,Monday,2,-2,Low,0
CEI,Monday,3,-2,Low,0
CEI,Monday,4,-2,Low,5
CEI,Monday,5,-2,Low,20
CEI,Monday,6,0,Average,45
CEI,Monday,7,0,Average,65
CEI,Monday,8,1,Above average,75
CEI,Monday,9,1,Above average,75
CEI,Monday,10,1,Above average,65
CEI,Monday,11,1,Above average,70
CEI,Monday,12,2,High,80
CEI,Monday,13,2,High,95
CEI,Monday,14,2,High,95
CEI,Monday,15,2,High,85
CEI,Monday,16,1,Above average,75
CEI,Monday,17,1,Above average,75
CEI,Monday,18,1,Above average,80
CEI,Monday,19,1,Above average,80
CEI,Monday,20,1,Above average,70
CEI,Monday,21,0,Average,55
CEI,Monday,22,-1,Below average,35
CEI,Monday,23,-2,Low,15
CEI,Tuesday,0,-2,Low,5
CEI,Tuesday,1,-2,Low,0
CEI,Tuesday,2,-2,Low,0
CEI,Tuesday,3,-2,Low,0
CEI,Tuesday,4,-2,Low,10
CEI,Tuesday,5,-1,Below average,20
CEI,Tuesday,6,0,Average,35
CEI,Tuesday,7,0,Average,50
CEI,Tuesday,8,0,Average,60
CEI,Tuesday,9,0,Average,65
CEI,Tuesday,10,1,Above average,65
CEI,Tuesday,11,1,Above average,70
CEI,Tuesday,12,1,Above average,80
CEI,Tuesday,13,2,High,90
CEI,Tuesday,14,2,High,90
CEI,Tuesday,15,2,High,80
CEI,Tuesday,16,1,Above average,75
CEI,Tuesday,17,1,Above average,70
CEI,Tuesday,18,1,Above average,65
CEI,Tuesday,19,0,Average,60
CEI,Tuesday,20,0,Average,55
CEI,Tuesday,21,0,Average,45
CEI,Tuesday,22,-1,Below average,30
CEI,Tuesday,23,-2,Low,15
CEI,Wednesday,0,-2,Low,5
CEI,Wednesday,1,-2,Low,0
CEI,Wednesday,2,-2,Low,0
CEI,Wednesday,3,-2,Low,0
CEI,Wednesday,4,-2,Low,10
CEI,Wednesday,5,-1,Below average,20
CEI,Wednesday,6,0,Average,35
CEI,Wednesday,7,0,Average,50
CEI,Wednesday,8,0,Average,60
CEI,Wednesday,9,0,Average,65
CEI,Wednesday,10,0,Average,65
CEI,Wednesday,11,1,Above average,65
CEI,Wednesday,12,1,Above average,75
CEI,Wednesday,13,2,High,85
CEI,Wednesday,14,2,High,90
CEI,Wednesday,15,2,High,85
CEI,Wednesday,16,1,Above average,80
CEI,Wednesday,17,1,Above average,75
CEI,Wednesday,18,1,Above average,70
CEI,Wednesday,19,1,Above average,65
CEI,Wednesday,20,0,Average,60
CEI,Wednesday,21,0,Average,45
CEI,Wednesday,22,-1,Below average,30
CEI,Wednesday,23,-2,Low,15
CEI,Thursday,0,-2,Low,5
CEI,Thursday,1,-2,Low,0
CEI,Thursday,2,-2,Low,0
CEI,Thursday,3,-2,Low,0
CEI,Thursday,4,-2,Low,5
CEI,Thursday,5,-1,Below average,20
CEI,Thursday,6,0,Average,35
CEI,Thursday,7,0,Average,50
CEI,Thursday,8,0,Average,55
CEI,Thursday,9,0,Average,60
CEI,Thursday,10,0,Average,60
CEI,Thursday,11,1,Above average,70
CEI,Thursday,12,2,High,90
CEI,Thursday,13,2,High,100
CEI,Thursday,14,2,High,95
CEI,Thursday,15,2,High,80
CEI,Thursday,16,1,Above average,70
CEI,Thursday,17,1,Above average,65
CEI,Thursday,18,1,Above average,70
CEI,Thursday,19,1,Above average,70
CEI,Thursday,20,0,Average,60
CEI,Thursday,21,0,Average,45
CEI,Thursday,22,-1,Below average,30
CEI,Thursday,23,-2,Low,10
CEI,Friday,0,-2,Low,5
CEI,Friday,1,-2,Low,0
CEI,Friday,2,-2,Low,0
CEI,Friday,3,-2,Low,0
CEI,Friday,4,-2,Low,5
CEI,Friday,5,-2,Low,20
CEI,Friday,6,0,Average,40
CEI,Friday,7,0,Average,55
CEI,Friday,8,1,Above average,65
CEI,Friday,9,1,Above average,70
CEI,Friday,10,1,Above average,65
CEI,Friday,11,1,Above average,65
CEI,Friday,12,1,Above average,80
CEI,Friday,13,2,High,90
CEI,Friday,14,2,High,95
CEI,Friday,15,2,High,90
CEI,Friday,16,1,Above average,80
CEI,Friday,17,1,Above average,75
CEI,Friday,18,1,Above average,75
CEI,Friday,19,1,Above average,75
CEI,Friday,20,1,Above average,70
CEI,Friday,21,0,Average,55
CEI,Friday,22,0,Average,35
CEI,Friday,23,-2,Low,20
CEI,Saturday,0,-2,Low,5
CEI,Saturday,1,-2,Low,0
CEI,Saturday,2,-2,Low,0
CEI,Saturday,3,-2,Low,0
CEI,Saturday,4,-2,Low,10
CEI,Saturday,5,-1,Below average,25
CEI,Saturday,6,-1,Below average,35
CEI,Saturday,7,0,Average,45
CEI,Saturday,8,0,Average,55
CEI,Saturday,9,0,Average,60
CEI,Saturday,10,0,Average,60
CEI,Saturday,11,0,Average,65
CEI,Saturday,12,1,Above average,75
CEI,Saturday,13,2,High,85
CEI,Saturday,14,2,High,90
CEI,Saturday,15,2,High,85
CEI,Saturday,16,1,Above average,80
CEI,Saturday,17,1,Above average,70
CEI,Saturday,18,1,Above average,70
CEI,Saturday,19,1,Above average,65
CEI,Saturday,20,0,Average,60
CEI,Saturday,21,0,Average,45
CEI,Saturday,22,-1,Below average,30
CEI,Saturday,23,-2,Low,15
CEI,Sunday,0,-2,Low,0
CEI,Sunday,1,-2,Low,0
CEI,Sunday,2,-2,Low,0
CEI,Sunday,3,-2,Low,5
CEI,Sunday,4,-2,Low,5
CEI,Sunday,5,-1,Below average,20
CEI,Sunday,6,0,Average,40
CEI,Sunday,7,0,Average,50
CEI,Sunday,8,0,Average,60
CEI,Sunday,9,0,Average,60
CEI,Sunday,10,0,Average,60
CEI,Sunday,11,0,Average,60
CEI,Sunday,12,1,Above average,70
CEI,Sunday,13,2,High,85
CEI,Sunday,14,2,High,90
CEI,Sunday,15,2,High,80
CEI,Sunday,16,1,Above average,70
CEI,Sunday,17,1,Above average,70
CEI,Sunday,18,1,Above average,80
CEI,Sunday,19,1,Above average,80
CEI,Sunday,20,1,Above average,65
CEI,Sunday,21,0,Average,45
CEI,Sunday,22,-1,Below average,25
CEI,Sunday,23,-2,Low,10
CGO,Monday,0,-2,Low,10
CGO,Monday,1,-2,Low,10
CGO,Monday,2,-2,Low,10
CGO,Monday,3,-2,Low,10
CGO,Monday,4,-2,Low,10
CGO,Monday,5,-2,Low,10
CGO,Monday,6,-2,Low,10
CGO,Monday,7,-2,Low,10
CGO,Monday,8,-2,Low,15
CGO,Monday,9,-2,Low,15
CGO,Monday,10,-2,Low,20
CGO,Monday,11,-2,Low,20
CGO,Monday,12,-2,Low,20
CGO,Monday,13,0,Average,20
CGO,Monday,14,0,Average,30
CGO,Monday,15,1,Above average,40
CGO,Monday,16,1,Above average,45
CGO,Monday,17,1,Above average,40
CGO,Monday,18,0,Average,25
CGO,Monday,19,-2,Low,15
CGO,Monday,20,-2,Low,10
CGO,Monday,21,-2,Low,10
CGO,Monday,22,-2,Low,10
CGO,Monday,23,-2,Low,10
CGO,Tuesday,0,-2,Low,15
CGO,Tuesday,1,-2,Low,15
CGO,Tuesday,2,-2,Low,10
CGO,Tuesday,3,-2,Low,10
CGO,Tuesday,4,-2,Low,5
CGO,Tuesday,5,-2,Low,5
